Time (s);sFiltered 0;Min frequency band;Max frequency band
1.1500000000e+001;9.1466512522e-001;;
1.1500000000e+001;9.1335597997e-001;;
1.1500000000e+001;9.1205932009e-001;;
1.1500000000e+001;9.1077506633e-001;;
1.1500000000e+001;9.0950314045e-001;;
1.1500000000e+001;9.0824346502e-001;;
1.1500000000e+001;9.0699596442e-001;;
1.1500000000e+001;9.0576056292e-001;;
1.1500000000e+001;9.0453718650e-001;;
1.1500000000e+001;9.0332576198e-001;;
1.1500000000e+001;9.0212621686e-001;;
1.1500000000e+001;9.0093847999e-001;;
1.1500000000e+001;8.9976248078e-001;;
1.1500000000e+001;8.9859814957e-001;;
1.1500000000e+001;8.9744541836e-001;;
1.1500000000e+001;8.9630421898e-001;;
1.1500000000e+001;8.9517448472e-001;;
1.1500000000e+001;8.9405614973e-001;;
1.1500000000e+001;8.9294914883e-001;;
1.1500000000e+001;8.9185341787e-001;;
1.1500000000e+001;8.9076889352e-001;;
1.1500000000e+001;8.8969551329e-001;;
1.1500000000e+001;8.8863321531e-001;;
1.1500000000e+001;8.8758193893e-001;;
1.1500000000e+001;8.8654162396e-001;;
1.1500000000e+001;8.8551221111e-001;;
1.1500000000e+001;8.8449364203e-001;;
1.1500000000e+001;8.8348585889e-001;;
1.1500000000e+001;8.8248880482e-001;;
1.1500000000e+001;8.8150242355e-001;;
1.1500000000e+001;8.8052665995e-001;;
1.1500000000e+001;8.7956145906e-001;;
1.1500000000e+001;8.7860676709e-001;;
1.1500000000e+001;8.7766253091e-001;;
1.1500000000e+001;8.7672869785e-001;;
1.1500000000e+001;8.7580521636e-001;;
1.1500000000e+001;8.7489203531e-001;;
1.1500000000e+001;8.7398910432e-001;;
1.1500000000e+001;8.7309637386e-001;;
1.1500000000e+001;8.7221379484e-001;;
1.1500000000e+001;8.7134131903e-001;;
1.1500000000e+001;8.7047889873e-001;;
1.1500000000e+001;8.6962648710e-001;;
1.1500000000e+001;8.6878403782e-001;;
1.1500000000e+001;8.6795150519e-001;;
1.1500000000e+001;8.6712884431e-001;;
1.1500000000e+001;8.6631601067e-001;;
1.1500000000e+001;8.6551296068e-001;;
1.1500000000e+001;8.6471965115e-001;;
1.1500000000e+001;8.6393603967e-001;;
1.1500000000e+001;8.6316208431e-001;;
1.1500000000e+001;8.6239774382e-001;;
1.1500000000e+001;8.6164297755e-001;;
1.1500000000e+001;8.6089774552e-001;;
1.1500000000e+001;8.6016200808e-001;;
1.1500000000e+001;8.5943572651e-001;;
1.1500000000e+001;8.5871886244e-001;;
1.1500000000e+001;8.5801137815e-001;;
1.1500000000e+001;8.5731323647e-001;;
1.1500000000e+001;8.5662440084e-001;;
1.1500000000e+001;8.5594483519e-001;;
1.1500000000e+001;8.5527450407e-001;;
1.1500000000e+001;8.5461337255e-001;;
1.1500000000e+001;8.5396140623e-001;;
1.1500000000e+001;8.5331857128e-001;;
1.1500000000e+001;8.5268483442e-001;;
1.1500000000e+001;8.5206016284e-001;;
1.1500000000e+001;8.5144452432e-001;;
1.1500000000e+001;8.5083788715e-001;;
1.1500000000e+001;8.5024022010e-001;;
1.1500000000e+001;8.4965149253e-001;;
1.1500000000e+001;8.4907167422e-001;;
1.1500000000e+001;8.4850073554e-001;;
1.1500000000e+001;8.4793864730e-001;;
1.1500000000e+001;8.4738538087e-001;;
1.1500000000e+001;8.4684090805e-001;;
1.1500000000e+001;8.4630520119e-001;;
1.1500000000e+001;8.4577823309e-001;;
1.1500000000e+001;8.4525997706e-001;;
1.1500000000e+001;8.4475040688e-001;;
1.1500000000e+001;8.4424949680e-001;;
1.1500000000e+001;8.4375722157e-001;;
1.1500000000e+001;8.4327355638e-001;;
1.1500000000e+001;8.4279847692e-001;;
1.1500000000e+001;8.4233195933e-001;;
1.1500000000e+001;8.4187398020e-001;;
1.1500000000e+001;8.4142451661e-001;;
1.1500000000e+001;8.4098354608e-001;;
1.1500000000e+001;8.4055104656e-001;;
1.1500000000e+001;8.4012699650e-001;;
1.1500000000e+001;8.3971137477e-001;;
1.1500000000e+001;8.3930416068e-001;;
1.1500000000e+001;8.3890533400e-001;;
1.1500000000e+001;8.3851487492e-001;;
1.1500000000e+001;8.3813276409e-001;;
1.1500000000e+001;8.3775898259e-001;;
1.1500000000e+001;8.3739351192e-001;;
1.1500000000e+001;8.3703633403e-001;;
1.1500000000e+001;8.3668743128e-001;;
1.1500000000e+001;8.3634678647e-001;;
1.1500000000e+001;8.3601438282e-001;;
1.1500000000e+001;8.3569020398e-001;;
1.1500000000e+001;8.3537423400e-001;;
1.1500000000e+001;8.3506645737e-001;;
1.1500000000e+001;8.3476685898e-001;;
1.1500000000e+001;8.3447542416e-001;;
1.1500000000e+001;8.3419213861e-001;;
1.1500000000e+001;8.3391698849e-001;;
1.1500000000e+001;8.3364996033e-001;;
1.1500000000e+001;8.3339104110e-001;;
1.1500000000e+001;8.3314021814e-001;;
1.1500000000e+001;8.3289747922e-001;;
1.1500000000e+001;8.3266281252e-001;;
1.1500000000e+001;8.3243620660e-001;;
1.1500000000e+001;8.3221765042e-001;;
1.1500000000e+001;8.3200713337e-001;;
1.1500000000e+001;8.3180464520e-001;;
1.1500000000e+001;8.3161017607e-001;;
1.1500000000e+001;8.3142371655e-001;;
1.1500000000e+001;8.3124525758e-001;;
1.1500000000e+001;8.3107479051e-001;;
1.1500000000e+001;8.3091230708e-001;;
1.1500000000e+001;8.3075779942e-001;;
1.1500000000e+001;8.3061126003e-001;;
1.1500000000e+001;8.3047268184e-001;;
1.1500000000e+001;8.3034205812e-001;;
1.1500000000e+001;8.3021938258e-001;;
1.1500000000e+001;8.3010464927e-001;;
1.1500000000e+001;8.2999785264e-001;;
1.1500000000e+001;8.2989898755e-001;;
1.1500000000e+001;8.2980804921e-001;;
1.1500000000e+001;8.2972503324e-001;;
1.1500000000e+001;8.2964993562e-001;;
1.1500000000e+001;8.2958275274e-001;;
1.1500000000e+001;8.2952348135e-001;;
1.1500000000e+001;8.2947211858e-001;;
1.1500000000e+001;8.2942866198e-001;;
1.1500000000e+001;8.2939310943e-001;;
1.1500000000e+001;8.2936545922e-001;;
1.1500000000e+001;8.2934571003e-001;;
1.1500000000e+001;8.2933386089e-001;;
1.1500000000e+001;8.2932991124e-001;;
1.2000000000e+001;9.4237977808e+000;;
1.2000000000e+001;9.5088603435e+000;;
1.2000000000e+001;9.8030871354e+000;;
1.2000000000e+001;1.0408606079e+001;;
1.2000000000e+001;9.5983541750e+000;;
1.2000000000e+001;9.4036326746e+000;;
1.2000000000e+001;1.5114433099e+001;;
1.2000000000e+001;2.5590990311e+001;;
1.2000000000e+001;6.1618115703e+001;;
1.2000000000e+001;5.1159020666e+001;;
1.2000000000e+001;3.5311540955e+001;;
1.2000000000e+001;7.8036561170e+001;;
1.2000000000e+001;3.0309456852e+002;;
1.2000000000e+001;9.7455951178e+001;;
1.2000000000e+001;9.9611187572e+001;;
1.2000000000e+001;1.9404586680e+002;;
1.2000000000e+001;3.3582112635e+002;;
1.2000000000e+001;1.0049865297e+002;;
1.2000000000e+001;1.0297399274e+002;;
1.2000000000e+001;2.2919126995e+002;;
1.2000000000e+001;2.4564044880e+002;;
1.2000000000e+001;1.9307382180e+001;;
1.2000000000e+001;1.5699226868e+002;;
1.2000000000e+001;2.1446059529e+002;;
1.2000000000e+001;2.1688280760e+002;;
1.2000000000e+001;8.2531921504e+001;;
1.2000000000e+001;5.4648024005e+001;;
1.2000000000e+001;4.2007129557e+001;;
1.2000000000e+001;3.4555220689e+001;;
1.2000000000e+001;2.9539392773e+001;;
1.2000000000e+001;2.5881237793e+001;;
1.2000000000e+001;2.3063291360e+001;;
1.2000000000e+001;2.0801814896e+001;;
1.2000000000e+001;1.8925120043e+001;;
1.2000000000e+001;1.7320285754e+001;;
1.2000000000e+001;1.5906426947e+001;;
1.2000000000e+001;1.4619076434e+001;;
1.2000000000e+001;1.3398515441e+001;;
1.2000000000e+001;1.2176904831e+001;;
1.2000000000e+001;1.0856718587e+001;;
1.2000000000e+001;9.2631424161e+000;;
1.2000000000e+001;7.0562961373e+000;;
1.2000000000e+001;5.7091064264e+000;;
1.2000000000e+001;8.7196239430e+001;;
1.2000000000e+001;3.0182698255e+001;;
1.2000000000e+001;1.9667071711e+001;;
1.2000000000e+001;1.6407454030e+001;;
1.2000000000e+001;1.4738345204e+001;;
1.2000000000e+001;1.3688840750e+001;;
1.2000000000e+001;1.2955896644e+001;;
1.2000000000e+001;1.2415293750e+001;;
1.2000000000e+001;1.2007941577e+001;;
1.2000000000e+001;1.1703834478e+001;;
1.2000000000e+001;1.1488439901e+001;;
1.2000000000e+001;1.1357219835e+001;;
1.2000000000e+001;1.1313875535e+001;;
1.2000000000e+001;1.1370993238e+001;;
1.2000000000e+001;1.1553192631e+001;;
1.2000000000e+001;1.1904363426e+001;;
1.2000000000e+001;1.2503301841e+001;;
1.2000000000e+001;1.3499836787e+001;;
1.2000000000e+001;1.5209440963e+001;;
1.2000000000e+001;1.8415379447e+001;;
1.2000000000e+001;2.5710844349e+001;;
1.2000000000e+001;5.3660904433e+001;;
1.2000000000e+001;1.4032414258e+002;;
1.2000000000e+001;2.6122794595e+001;;
1.2000000000e+001;1.3634684537e+001;;
1.2000000000e+001;9.1445503937e+000;;
1.2000000000e+001;6.9997091183e+000;;
1.2000000000e+001;5.8335424218e+000;;
1.2000000000e+001;5.1459171454e+000;;
1.2000000000e+001;4.7124000314e+000;;
1.2000000000e+001;4.4208534502e+000;;
1.2000000000e+001;4.2118743669e+000;;
1.2000000000e+001;4.0530809043e+000;;
1.2000000000e+001;3.9269896747e+000;;
1.2000000000e+001;3.8252984862e+000;;
1.2000000000e+001;3.7467125563e+000;;
1.2000000000e+001;3.6976286015e+000;;
1.2000000000e+001;3.6964651126e+000;;
1.2000000000e+001;3.7852496162e+000;;
1.2000000000e+001;4.0583647343e+000;;
1.2000000000e+001;4.7390024429e+000;;
1.2000000000e+001;6.4305983314e+000;;
1.2000000000e+001;1.1463012478e+001;;
1.2000000000e+001;5.0196367127e+001;;
1.2000000000e+001;2.6921972207e+001;;
1.2000000000e+001;1.2170875503e+001;;
1.2000000000e+001;8.5373009370e+000;;
1.2000000000e+001;6.9099138328e+000;;
1.2000000000e+001;5.9829120092e+000;;
1.2000000000e+001;5.3753081080e+000;;
1.2000000000e+001;4.9364464008e+000;;
1.2000000000e+001;4.5949453623e+000;;
1.2000000000e+001;4.3123496364e+000;;
1.2000000000e+001;4.0655817689e+000;;
1.2000000000e+001;3.8391981085e+000;;
1.2000000000e+001;3.6214502365e+000;;
1.2000000000e+001;3.4018687508e+000;;
1.2000000000e+001;3.1692957937e+000;;
1.2000000000e+001;2.9095466116e+000;;
1.2000000000e+001;2.6016229038e+000;;
1.2000000000e+001;2.2100690178e+000;;
1.2000000000e+001;1.6675490454e+000;;
1.2000000000e+001;8.4698738184e-001;;
1.2000000000e+001;1.1316638547e+000;;
1.2000000000e+001;6.5266496122e+000;;
1.2000000000e+001;1.0459295858e+002;;
1.2000000000e+001;1.2299529002e+001;;
1.2000000000e+001;8.1586333889e+000;;
1.2000000000e+001;6.6677090928e+000;;
1.2000000000e+001;5.8854564067e+000;;
1.2000000000e+001;5.3953107244e+000;;
1.2000000000e+001;5.0541593549e+000;;
1.2000000000e+001;4.7995727903e+000;;
1.2000000000e+001;4.5999691458e+000;;
1.2000000000e+001;4.4376669519e+000;;
1.2000000000e+001;4.3020264837e+000;;
1.2000000000e+001;4.1863121706e+000;;
1.2000000000e+001;4.0861396881e+000;;
1.2000000000e+001;3.9986833619e+000;;
1.2000000000e+001;3.9223184906e+000;;
1.2000000000e+001;3.8566267736e+000;;
1.2000000000e+001;3.8029288501e+000;;
1.2000000000e+001;3.7661243611e+000;;
1.2000000000e+001;3.7609331648e+000;;
1.2000000000e+001;3.8381362071e+000;;
1.2000000000e+001;4.2507836453e+000;;
1.2000000000e+001;8.1940335899e+000;;
1.2000000000e+001;8.0595125780e+000;;
1.2000000000e+001;4.2392495657e+000;;
1.2000000000e+001;3.7038158924e+000;;
1.2000000000e+001;3.5101121300e+000;;
1.2000000000e+001;3.4045007950e+000;;
1.2000000000e+001;3.3322184305e+000;;
1.2000000000e+001;3.2757881703e+000;;
1.2000000000e+001;3.2281814571e+000;;
1.2000000000e+001;3.1860927719e+000;;
1.2000000000e+001;3.1477780177e+000;;
1.2000000000e+001;3.1122311824e+000;;
1.2000000000e+001;3.0788283112e+000;;
1.2000000000e+001;3.0471590910e+000;;
1.2000000000e+001;3.0169391184e+000;;
1.2000000000e+001;2.9879631188e+000;;
1.2000000000e+001;2.9600771365e+000;;
1.2000000000e+001;2.9331616984e+000;;
1.2000000000e+001;2.9071222385e+000;;
1.2000000000e+001;2.8818814986e+000;;
1.2000000000e+001;2.8573754679e+000;;
1.2000000000e+001;2.8335499943e+000;;
1.2000000000e+001;2.8103586548e+000;;
1.2000000000e+001;2.7877611186e+000;;
1.2000000000e+001;2.7657220141e+000;;
1.2000000000e+001;2.7442101022e+000;;
1.2000000000e+001;2.7231972188e+000;;
1.2000000000e+001;2.7026582036e+000;;
1.2000000000e+001;2.6825702967e+000;;
1.2000000000e+001;2.6629125817e+000;;
1.2000000000e+001;2.6436660384e+000;;
1.2000000000e+001;2.6248131464e+000;;
1.2000000000e+001;2.6063378346e+000;;
1.2000000000e+001;2.5882249842e+000;;
1.2000000000e+001;2.5704607761e+000;;
1.2000000000e+001;2.5530321282e+000;;
1.2000000000e+001;2.5359271416e+000;;
1.2000000000e+001;2.5191341674e+000;;
1.2000000000e+001;2.5026426754e+000;;
1.2000000000e+001;2.4864425930e+000;;
1.2000000000e+001;2.4705245794e+000;;
1.2000000000e+001;2.4548794953e+000;;
1.2000000000e+001;2.4394989962e+000;;
1.2000000000e+001;2.4243750293e+000;;
1.2000000000e+001;2.4094999310e+000;;
1.2000000000e+001;2.3948665368e+000;;
1.2000000000e+001;2.3804679628e+000;;
1.2000000000e+001;2.3662976255e+000;;
1.2000000000e+001;2.3523492400e+000;;
1.2000000000e+001;2.3386169089e+000;;
1.2000000000e+001;2.3250948662e+000;;
1.2000000000e+001;2.3117776248e+000;;
1.2000000000e+001;2.2986600184e+000;;
1.2000000000e+001;2.2857369885e+000;;
1.2000000000e+001;2.2730037276e+000;;
1.2000000000e+001;2.2604556239e+000;;
1.2000000000e+001;2.2480882041e+000;;
1.2000000000e+001;2.2358972340e+000;;
1.2000000000e+001;2.2238785765e+000;;
1.2000000000e+001;2.2120283048e+000;;
1.2000000000e+001;2.2003425551e+000;;
1.2000000000e+001;2.1888176966e+000;;
1.2000000000e+001;2.1774501512e+000;;
1.2000000000e+001;2.1662365017e+000;;
1.2000000000e+001;2.1551734301e+000;;
1.2000000000e+001;2.1442577605e+000;;
1.2000000000e+001;2.1334863879e+000;;
1.2000000000e+001;2.1228563408e+000;;
1.2000000000e+001;2.1123646601e+000;;
1.2000000000e+001;2.1020085850e+000;;
1.2000000000e+001;2.0917854224e+000;;
1.2000000000e+001;2.0816925074e+000;;
1.2000000000e+001;2.0717272925e+000;;
1.2000000000e+001;2.0618873057e+000;;
1.2000000000e+001;2.0521701310e+000;;
1.2000000000e+001;2.0425734498e+000;;
1.2000000000e+001;2.0330950195e+000;;
1.2000000000e+001;2.0237325938e+000;;
1.2000000000e+001;2.0144840571e+000;;
1.2000000000e+001;2.0053473386e+000;;
1.2000000000e+001;1.9963203954e+000;;
1.2000000000e+001;1.9874012754e+000;;
1.2000000000e+001;1.9785880703e+000;;
1.2000000000e+001;1.9698789016e+000;;
1.2000000000e+001;1.9612719728e+000;;
1.2000000000e+001;1.9527655075e+000;;
1.2000000000e+001;1.9443577819e+000;;
1.2000000000e+001;1.9360471519e+000;;
1.2000000000e+001;1.9278319489e+000;;
1.2000000000e+001;1.9197105793e+000;;
1.2000000000e+001;1.9116815128e+000;;
1.2000000000e+001;1.9037432362e+000;;
1.2000000000e+001;1.8958942240e+000;;
1.2000000000e+001;1.8881330865e+000;;
1.2000000000e+001;1.8804584071e+000;;
1.2000000000e+001;1.8728687908e+000;;
1.2000000000e+001;1.8653629201e+000;;
1.2000000000e+001;1.8579394640e+000;;
1.2000000000e+001;1.8505971566e+000;;
1.2000000000e+001;1.8433347351e+000;;
1.2000000000e+001;1.8361509828e+000;;
1.2000000000e+001;1.8290447078e+000;;
1.2000000000e+001;1.8220147435e+000;;
1.2000000000e+001;1.8150599384e+000;;
1.2000000000e+001;1.8081791820e+000;;
1.2000000000e+001;1.8013713791e+000;;
1.2000000000e+001;1.7946354601e+000;;
1.2000000000e+001;1.7879703770e+000;;
1.2000000000e+001;1.7813751218e+000;;
1.2000000000e+001;1.7748486682e+000;;
1.2000000000e+001;1.7683900507e+000;;
1.2000000000e+001;1.7619982996e+000;;
1.2000000000e+001;1.7556724857e+000;;
1.2000000000e+001;1.7494116813e+000;;
1.2000000000e+001;1.7432149823e+000;;
1.2000000000e+001;1.7370815085e+000;;
1.2000000000e+001;1.7310103925e+000;;
1.2000000000e+001;1.7250007838e+000;;
1.2000000000e+001;1.7190518534e+000;;
1.2000000000e+001;1.7131627818e+000;;
1.2000000000e+001;1.7073327771e+000;;
1.2000000000e+001;1.7015610476e+000;;
1.2000000000e+001;1.6958468306e+000;;
1.2000000000e+001;1.6901893712e+000;;
1.2000000000e+001;1.6845879240e+000;;
1.2000000000e+001;1.6790417715e+000;;
1.2000000000e+001;1.6735501990e+000;;
1.2000000000e+001;1.6681125079e+000;;
1.2000000000e+001;1.6627280198e+000;;
1.2000000000e+001;1.6573960535e+000;;
1.2000000000e+001;1.6521159536e+000;;
1.2000000000e+001;1.6468870740e+000;;
1.2000000000e+001;1.6417087693e+000;;
1.2000000000e+001;1.6365804316e+000;;
1.2000000000e+001;1.6315014368e+000;;
1.2000000000e+001;1.6264711857e+000;;
1.2000000000e+001;1.6214890831e+000;;
1.2000000000e+001;1.6165545579e+000;;
1.2000000000e+001;1.6116670345e+000;;
1.2000000000e+001;1.6068259526e+000;;
1.2000000000e+001;1.6020307641e+000;;
1.2000000000e+001;1.5972809233e+000;;
1.2000000000e+001;1.5925759042e+000;;
1.2000000000e+001;1.5879151815e+000;;
1.2000000000e+001;1.5832982453e+000;;
1.2000000000e+001;1.5787245888e+000;;
1.2000000000e+001;1.5741937166e+000;;
1.2000000000e+001;1.5697051418e+000;;
1.2000000000e+001;1.5652583819e+000;;
1.2000000000e+001;1.5608529717e+000;;
1.2000000000e+001;1.5564884444e+000;;
1.2000000000e+001;1.5521643451e+000;;
1.2000000000e+001;1.5478802265e+000;;
1.2000000000e+001;1.5436356478e+000;;
1.2000000000e+001;1.5394301753e+000;;
1.2000000000e+001;1.5352633831e+000;;
1.2000000000e+001;1.5311348517e+000;;
1.2000000000e+001;1.5270441681e+000;;
1.2000000000e+001;1.5229909270e+000;;
1.2000000000e+001;1.5189747305e+000;;
1.2000000000e+001;1.5149951827e+000;;
1.2000000000e+001;1.5110518998e+000;;
1.2000000000e+001;1.5071444993e+000;;
1.2000000000e+001;1.5032726062e+000;;
1.2000000000e+001;1.4994358556e+000;;
1.2000000000e+001;1.4956338813e+000;;
1.2000000000e+001;1.4918663272e+000;;
1.2000000000e+001;1.4881328417e+000;;
1.2000000000e+001;1.4844330789e+000;;
1.2000000000e+001;1.4807666974e+000;;
1.2000000000e+001;1.4771333621e+000;;
1.2000000000e+001;1.4735327423e+000;;
1.2000000000e+001;1.4699645136e+000;;
1.2000000000e+001;1.4664283543e+000;;
1.2000000000e+001;1.4629239498e+000;;
1.2000000000e+001;1.4594509886e+000;;
1.2000000000e+001;1.4560091677e+000;;
1.2000000000e+001;1.4525981812e+000;;
1.2000000000e+001;1.4492177342e+000;;
1.2000000000e+001;1.4458675343e+000;;
1.2000000000e+001;1.4425472929e+000;;
1.2000000000e+001;1.4392567272e+000;;
1.2000000000e+001;1.4359955562e+000;;
1.2000000000e+001;1.4327635048e+000;;
1.2000000000e+001;1.4295603025e+000;;
1.2000000000e+001;1.4263856802e+000;;
1.2000000000e+001;1.4232393751e+000;;
1.2000000000e+001;1.4201211276e+000;;
1.2000000000e+001;1.4170306804e+000;;
1.2000000000e+001;1.4139677823e+000;;
1.2000000000e+001;1.4109321850e+000;;
1.2000000000e+001;1.4079236422e+000;;
1.2000000000e+001;1.4049419131e+000;;
1.2000000000e+001;1.4019867591e+000;;
1.2000000000e+001;1.3990579460e+000;;
1.2000000000e+001;1.3961552428e+000;;
1.2000000000e+001;1.3932784198e+000;;
1.2000000000e+001;1.3904272532e+000;;
1.2000000000e+001;1.3876015210e+000;;
1.2000000000e+001;1.3848010058e+000;;
1.2000000000e+001;1.3820254901e+000;;
1.2000000000e+001;1.3792747627e+000;;
1.2000000000e+001;1.3765486138e+000;;
1.2000000000e+001;1.3738468365e+000;;
1.2000000000e+001;1.3711692281e+000;;
1.2000000000e+001;1.3685155867e+000;;
1.2000000000e+001;1.3658857141e+000;;
1.2000000000e+001;1.3632794160e+000;;
1.2000000000e+001;1.3606964990e+000;;
1.2000000000e+001;1.3581367726e+000;;
1.2000000000e+001;1.3556000503e+000;;
1.2000000000e+001;1.3530861471e+000;;
1.2000000000e+001;1.3505948799e+000;;
1.2000000000e+001;1.3481260703e+000;;
1.2000000000e+001;1.3456795398e+000;;
1.2000000000e+001;1.3432551149e+000;;
1.2000000000e+001;1.3408526206e+000;;
1.2000000000e+001;1.3384718886e+000;;
1.2000000000e+001;1.3361127507e+000;;
1.2000000000e+001;1.3337750400e+000;;
1.2000000000e+001;1.3314585959e+000;;
1.2000000000e+001;1.3291632546e+000;;
1.2000000000e+001;1.3268888580e+000;;
1.2000000000e+001;1.3246352495e+000;;
1.2000000000e+001;1.3224022734e+000;;
1.2000000000e+001;1.3201897780e+000;;
1.2000000000e+001;1.3179976120e+000;;
1.2000000000e+001;1.3158256275e+000;;
1.2000000000e+001;1.3136736769e+000;;
1.2000000000e+001;1.3115416161e+000;;
1.2000000000e+001;1.3094293022e+000;;
1.2000000000e+001;1.3073365946e+000;;
1.2000000000e+001;1.3052633538e+000;;
1.2000000000e+001;1.3032094432e+000;;
1.2000000000e+001;1.3011747272e+000;;
1.2000000000e+001;1.2991590724e+000;;
1.2000000000e+001;1.2971623470e+000;;
1.2000000000e+001;1.2951844211e+000;;
1.2000000000e+001;1.2932251664e+000;;
1.2000000000e+001;1.2912844559e+000;;
1.2000000000e+001;1.2893621660e+000;;
1.2000000000e+001;1.2874581723e+000;;
1.2000000000e+001;1.2855723535e+000;;
1.2000000000e+001;1.2837045897e+000;;
1.2000000000e+001;1.2818547625e+000;;
1.2000000000e+001;1.2800227551e+000;;
1.2000000000e+001;1.2782084522e+000;;
1.2000000000e+001;1.2764117398e+000;;
